Condition,Price,Like Count,View Count,Registration Period
새 상품,123456,0,27,2달 전
사용감 적음,65000,7,79,2달 전
사용감 적음,170000,0,125,2달 전
사용감 없음,80000,5,184,2달 전
사용감 없음,12486,2,53,2달 전
사용감 없음,200000,24,487,2달 전
사용감 적음,150000,8,177,2달 전
사용감 적음,180000,8,200,2달 전
사용감 없음,85000,0,73,1달 전
사용감 적음,180000,5,211,2달 전
중고,128000,4,578,2달 전
사용감 적음,60000,0,29,2달 전
사용감 적음,220000,1,57,2달 전
사용감 적음,60000,1,68,2달 전
새 상품,260000,1,38,2달 전
새 상품,9999999,1,80,2달 전
사용감 적음,45000,1,40,2달 전
사용감 없음,193500,1,57,2달 전
사용감 많음,75000,2,49,2달 전
사용감 많음,55000,7,78,2달 전
사용감 없음,77000,3,78,2달 전
사용감 없음,205000,0,23,2달 전
사용감 없음,110000,6,165,2달 전
새 상품,270000,0,25,2달 전
사용감 적음,120000,2,66,2달 전
새 상품,245000,77,1272,2달 전
새 상품,270000,2,30,2달 전
사용감 없음,55500,5,308,2달 전
새 상품,240000,95,1293,2달 전
사용감 많음,110000,1,92,2달 전
사용감 없음,170000,1,132,2달 전
사용감 적음,140000,0,35,2달 전
새 상품,260000,1,80,2달 전
사용감 없음,60000,1,38,2달 전
사용감 적음,170000,2,46,2달 전
새 상품,250000,1,70,2달 전
사용감 없음,150000,3,98,2달 전
사용감 없음,80000,0,17,2달 전
사용감 적음,230000,2,44,2달 전
사용감 적음,1000,1,149,2달 전
사용감 없음,130000,2,23,2달 전
새 상품,220000,0,165,2달 전
사용감 없음,200000,1,57,2달 전
사용감 없음,240000,2,25,2달 전
사용감 없음,180000,1,47,2달 전
사용감 적음,190000,0,12,2달 전
사용감 적음,130000,0,67,2달 전
새 상품,240000,6,40,2달 전
사용감 없음,100000,0,60,2달 전
사용감 적음,170000,8,171,2달 전
사용감 없음,180000,7,108,2달 전
새 상품,270000,8,243,2달 전
새 상품,200000,2,391,2달 전
사용감 많음,70000,1,72,2달 전
사용감 적음,120000,2,103,2달 전
사용감 없음,220000,0,35,2달 전
사용감 적음,50000,0,53,2달 전
사용감 없음,130000,3,86,2달 전
사용감 적음,210000,1,119,2달 전
사용감 적음,70000,6,57,2달 전
사용감 없음,180000,0,25,2달 전
새 상품,250000,0,165,2달 전
사용감 없음,120000,40,648,2달 전
사용감 많음,200000,0,30,2달 전
사용감 적음,70000,0,55,2달 전
사용감 적음,180000,0,36,2달 전
새 상품,280000,2,138,2달 전
사용감 적음,60000,5,99,2달 전
사용감 없음,245000,1,37,2달 전
새 상품,260000,3,66,2달 전
사용감 적음,150000,18,300,2달 전
사용감 적음,130000,55,1029,2달 전
새 상품,100000,1,166,2달 전
사용감 많음,200000,0,34,2달 전
사용감 없음,250000,1,154,2달 전
사용감 없음,40000,1,265,2달 전
사용감 없음,64000,3,35,2달 전
사용감 없음,220000,0,54,2달 전
사용감 없음,220000,3,146,2달 전
사용감 적음,170000,8,118,2달 전
새 상품,100000,5,212,2달 전
새 상품,280000,0,62,2달 전
사용감 적음,70000,2,33,2달 전
사용감 많음,210000,1,32,2달 전
사용감 없음,140000,5,61,2달 전
새 상품,150000,4,231,2달 전
사용감 없음,180000,9,257,2달 전
사용감 많음,110000,1,21,2달 전
새 상품,5000,16,94,2달 전
사용감 많음,100000,8,235,2달 전
새 상품,160000,6,144,2달 전
새 상품,1004,2,104,2달 전
사용감 없음,200000,1,25,2달 전
사용감 적음,170000,17,452,2달 전
사용감 적음,210000,0,27,2달 전
사용감 없음,40000,0,77,2달 전
사용감 없음,65000,0,37,2달 전
새 상품,260000,0,56,2달 전
사용감 적음,90000,1,26,2달 전
사용감 적음,160000,24,306,2달 전
사용감 적음,45000,3,85,2달 전
사용감 적음,20000,314,11419,2달 전
사용감 적음,159000,0,78,2달 전
사용감 없음,20000,666,25542,2달 전
사용감 없음,25000,239,14788,2달 전
사용감 적음,60000,13,118,2달 전
사용감 많음,130000,1,28,2달 전
사용감 적음,45000,0,73,2달 전
새 상품,2222222,0,31,2달 전
사용감 적음,190000,1,30,2달 전
사용감 없음,190000,3,85,2달 전
사용감 적음,65000,3,26,2달 전
사용감 적음,180000,1,137,2달 전
사용감 적음,70000,1,25,2달 전
사용감 없음,220000,9,769,4달 전
사용감 없음,85000,1,275,2달 전
사용감 적음,190000,6,275,2달 전
사용감 없음,70000,3,129,2달 전
새 상품,8400,4,59,2달 전
사용감 적음,170000,4,79,3달 전
사용감 없음,200000,4,113,2달 전
사용감 없음,250000,0,9,2달 전
사용감 적음,200000,2,18,3달 전
사용감 많음,68000,2,130,2달 전
사용감 없음,68000,0,111,3달 전
사용감 적음,30000,6,347,2달 전
사용감 적음,150000,0,32,3달 전
사용감 없음,68000,3,70,2달 전
사용감 많음,60000,12,284,2달 전
사용감 없음,78000,0,38,2달 전
사용감 적음,160000,0,37,3달 전
고장/파손 상품,50000,0,19,2달 전
새 상품,260000,8,412,2달 전
새 상품,250000,2,159,2달 전
새 상품,200000,0,220,2달 전
사용감 없음,60000,20,228,2달 전
사용감 없음,240000,0,41,2달 전
새 상품,255000,0,37,2달 전
사용감 없음,220000,0,17,2달 전
새 상품,526000,0,73,2달 전
사용감 없음,170000,0,246,3달 전
사용감 없음,65000,10,143,2달 전
사용감 많음,100000,11,141,3달 전
사용감 적음,189000,1,25,3달 전
사용감 없음,75000,0,8,2달 전
사용감 없음,160000,9,155,3달 전
사용감 적음,160000,2,49,3달 전
사용감 적음,230000,1,67,2달 전
사용감 적음,150000,2,109,3달 전
새 상품,120000,9,168,2달 전
새 상품,30000,6,313,2달 전
사용감 없음,65000,0,10,2달 전
사용감 없음,30000,2,71,3달 전
새 상품,260000,2,108,2달 전
새 상품,280000,6,161,2달 전
사용감 적음,160000,2,93,3달 전
사용감 없음,80000,3,72,2달 전
사용감 없음,80000,3,72,2달 전
사용감 적음,200000,4,45,2달 전
사용감 적음,70000,1,63,2달 전
사용감 적음,50000,28,413,3달 전
사용감 적음,129000,3,58,2달 전
사용감 적음,180000,0,37,3달 전
사용감 적음,200000,12,742,2달 전
사용감 없음,150000,39,418,2달 전
사용감 없음,220000,0,15,3달 전
사용감 많음,90000,1,588,3달 전
사용감 적음,75000,1,54,2달 전
새 상품,10000,1,37,2달 전
사용감 많음,80000,1,53,3달 전
사용감 적음,130000,0,35,3달 전
새 상품,8000,0,68,2달 전
새 상품,1000000,20,3002,2달 전
사용감 없음,80000,1,702,3달 전
사용감 적음,130000,0,102,2달 전
사용감 적음,190000,13,175,2달 전
사용감 적음,50000,1,126,2달 전
사용감 적음,190000,4,89,3달 전
사용감 적음,63000,0,37,2달 전
사용감 없음,27000,0,173,2달 전
사용감 적음,150000,10,4154,3달 전
사용감 적음,160000,0,118,3달 전
사용감 없음,180000,0,33,3달 전
사용감 없음,152000,7,123,3달 전
새 상품,260000,29,755,3달 전
사용감 없음,7000,5,49,3달 전
사용감 많음,62000,2,146,3달 전
사용감 없음,180000,1,24,3달 전
사용감 없음,210000,6,149,2달 전
사용감 없음,200000,6,121,2달 전
사용감 없음,50000,31,464,2달 전
사용감 없음,8000,4,53,3달 전
사용감 없음,240000,2,92,2달 전
사용감 적음,159000,0,16,2달 전
새 상품,180000,3,53,3달 전
사용감 적음,50000,14,248,3달 전
사용감 적음,180000,2,50,2달 전
사용감 적음,50000,1,25,3달 전
사용감 적음,180000,10,436,2달 전
사용감 적음,140000,0,123,3달 전
사용감 없음,200000,0,50,3달 전
사용감 없음,230000,1,29,3달 전
새 상품,280000,1,132,2달 전
사용감 없음,220000,1,15,3달 전
사용감 적음,210000,0,20,3달 전
사용감 적음,80000,0,67,3달 전
사용감 없음,129000,7,163,3달 전
사용감 없음,150000,0,71,2달 전
사용감 없음,65000,12,1055,2달 전
사용감 없음,240000,1,78,2달 전
사용감 적음,240000,0,9,3달 전
새 상품,210000,0,158,3달 전
사용감 적음,60000,9,109,2달 전
새 상품,6990,2,191,2달 전
사용감 없음,180000,0,39,3달 전
새 상품,255000,1,32,3달 전
사용감 없음,220000,8,156,2달 전
사용감 적음,150000,5,77,3달 전
사용감 적음,230000,0,30,3달 전
사용감 없음,200000,4,59,3달 전
새 상품,160000,8,853,3달 전
사용감 적음,80000,0,34,3달 전
사용감 적음,99999,1,55,2달 전
사용감 많음,50000,1,68,2달 전
사용감 없음,200000,2,86,3달 전
사용감 없음,150000,10,248,2달 전
사용감 적음,4000,2,81,2달 전
사용감 없음,200000,0,15,3달 전
새 상품,222222,1,389,2달 전
사용감 적음,100000,1,82,3달 전
사용감 없음,84000,3,198,3달 전
사용감 없음,70000,4,81,2달 전
사용감 많음,140000,0,100,3달 전
새 상품,240000,6,105,3달 전
사용감 적음,58000,2,150,3달 전
사용감 적음,60000,1,24,3달 전
사용감 많음,28000,3,231,3달 전
사용감 없음,45000,4,157,3달 전
사용감 적음,132000,3,47,3달 전
사용감 적음,65000,1,95,3달 전
새 상품,260000,1,248,3달 전
사용감 적음,180000,0,16,3달 전
사용감 적음,200000,4,58,3달 전
사용감 없음,210000,5,72,2달 전
사용감 적음,150000,1,80,3달 전
사용감 없음,180000,1,113,3달 전
새 상품,280000,7,218,3달 전
사용감 적음,180000,10,229,3달 전
사용감 없음,220000,0,20,3달 전
사용감 없음,36000,2,90,3달 전
사용감 없음,180000,2,55,3달 전
사용감 적음,65000,2,47,3달 전
새 상품,280000,20,778,2달 전
사용감 적음,60000,1,48,3달 전
새 상품,280000,0,56,2달 전
사용감 적음,150000,5,300,3달 전
사용감 없음,250000,0,23,3달 전
사용감 없음,80000,4,77,3달 전
사용감 없음,210000,3,98,3달 전
사용감 많음,135000,3,71,3달 전
사용감 적음,60000,26,231,3달 전
사용감 적음,150000,3,98,3달 전
사용감 많음,150000,1,101,3달 전
새 상품,240000,3,121,3달 전
사용감 없음,70000,1,68,3달 전
사용감 없음,160000,0,252,3달 전
사용감 없음,105000,9,188,3달 전
사용감 적음,100000,8,306,3달 전
사용감 적음,50000,2,66,3달 전
새 상품,270000,2,40,3달 전
사용감 없음,80000,0,20,3달 전
새 상품,275000,7,312,3달 전
사용감 적음,160000,5,311,3달 전
새 상품,270000,0,27,3달 전
사용감 없음,200000,24,1000,3달 전
새 상품,210000,0,17,3달 전
사용감 없음,180000,2,80,3달 전
사용감 없음,150000,0,24,3달 전
사용감 없음,85000,0,52,3달 전
사용감 없음,210000,0,8,3달 전
사용감 없음,180000,2,99,3달 전
사용감 적음,210000,3,67,3달 전
새 상품,230000,22,1010,3달 전
사용감 없음,220000,1,41,3달 전
사용감 적음,50000,15,353,3달 전
사용감 없음,210000,0,21,3달 전
사용감 적음,200000,4,125,3달 전
사용감 적음,40000,3,224,3달 전
사용감 없음,62900,10,255,3달 전
사용감 적음,8000,5,474,2달 전
사용감 적음,160000,4,237,3달 전
사용감 적음,49000,2,181,2달 전
사용감 적음,69000,1,61,3달 전
사용감 적음,190000,10,240,3달 전
사용감 적음,200000,0,51,3달 전
사용감 적음,180000,8,157,3달 전
사용감 없음,100000,3,53,3달 전
사용감 적음,120000,11,318,3달 전
사용감 없음,200000,1,27,3달 전
사용감 없음,200000,2,26,3달 전
사용감 없음,200000,1,32,3달 전
사용감 적음,200000,1,30,3달 전
사용감 적음,190000,2,83,3달 전
사용감 없음,190000,0,15,3달 전
사용감 없음,80000,0,12,3달 전
사용감 없음,140000,0,23,3달 전
새 상품,225000,2,120,3달 전
새 상품,240000,29,409,3달 전
사용감 없음,230000,3,24,3달 전
사용감 많음,220000,1,29,3달 전
사용감 적음,60000,1,12,3달 전
사용감 많음,40000,18,509,3달 전
사용감 적음,150000,3,23,3달 전
사용감 많음,180000,3,22,3달 전
사용감 없음,190000,0,70,3달 전
사용감 적음,200000,1,40,3달 전
새 상품,250000,0,30,3달 전
새 상품,5000,3,63,2달 전
사용감 적음,100000,0,66,3달 전
사용감 적음,55000,2,23,3달 전
사용감 적음,170000,5,39,3달 전
새 상품,265000,7,160,3달 전
사용감 없음,110000,0,47,3달 전
사용감 적음,210000,4,86,3달 전
사용감 적음,200000,2,26,3달 전
새 상품,280000,2,64,3달 전
사용감 없음,84000,3,144,3달 전
사용감 적음,200000,0,11,3달 전
사용감 없음,48000,7,572,3달 전
사용감 없음,200000,0,26,3달 전
사용감 없음,250000,2,31,3달 전
사용감 적음,150000,4,147,3달 전
새 상품,155000,4,355,3달 전
고장/파손 상품,20000,0,173,3달 전
사용감 없음,40000,0,141,2달 전
사용감 적음,65000,1,63,3달 전
사용감 적음,75000,1,41,3달 전
사용감 없음,84000,4,119,3달 전
사용감 적음,160000,0,43,3달 전
사용감 적음,100000,2,69,3달 전
사용감 없음,800000000,2,74,3달 전
사용감 적음,60000,9,117,3달 전
사용감 적음,230000,0,65,3달 전
사용감 적음,85000,0,114,3달 전
사용감 없음,200000,25,351,2달 전
새 상품,275000,0,62,3달 전
새 상품,250000,2,40,3달 전
사용감 적음,79900,3,32,3달 전
사용감 없음,75000,0,21,3달 전
새 상품,5000,2,35,3달 전
새 상품,280000,0,31,3달 전
사용감 없음,210000,3,128,2달 전
사용감 없음,80000,0,27,3달 전
사용감 적음,30000,31,583,3달 전
사용감 없음,180000,0,37,3달 전
새 상품,250000,23,332,3달 전
사용감 적음,180000,7,231,3달 전
사용감 없음,150000,0,46,3달 전
사용감 적음,180000,7,231,3달 전
사용감 많음,120000,1,103,3달 전
사용감 적음,245000,0,10,3달 전
사용감 적음,250000,0,20,3달 전
사용감 적음,58500,7,91,3달 전
사용감 적음,170000,2,47,3달 전
사용감 적음,55000,2,24,3달 전
사용감 없음,240000,1,54,3달 전
사용감 적음,68000,3,47,3달 전
사용감 적음,200000,2,38,3달 전
사용감 적음,160000,9,477,3달 전
사용감 없음,190000,1,74,3달 전
새 상품,250000,0,97,3달 전
사용감 없음,220000,2,34,3달 전
사용감 적음,200000,1,24,3달 전
사용감 적음,195000,2,72,3달 전
사용감 적음,109000,12,129,3달 전
사용감 적음,170000,1,49,3달 전
새 상품,190000,1,159,3달 전
사용감 적음,110000,1,47,3달 전
사용감 적음,60000,6,140,3달 전
새 상품,70000,6,520,3달 전
새 상품,90000,4,474,3달 전
사용감 적음,230000,0,24,3달 전
사용감 적음,55000,14,232,3달 전
사용감 없음,110000,7,312,3달 전
사용감 적음,180000,1,27,3달 전
사용감 적음,160000,10,223,3달 전
사용감 없음,180000,0,300,3달 전
사용감 적음,195000,3,131,3달 전
사용감 없음,4000,3,50,3달 전
사용감 없음,250000,0,5,3달 전
사용감 적음,100000,0,21,3달 전
사용감 없음,180000,0,24,3달 전
사용감 적음,158900,9,193,3달 전
사용감 적음,50000,1,33,3달 전
새 상품,999999,1,261,3달 전
사용감 없음,200000,2,50,3달 전
새 상품,18000,18,383,3달 전
사용감 없음,190000,1,31,3달 전
사용감 적음,150000,1,89,3달 전
사용감 적음,280000,14,260,3달 전
사용감 없음,210000,2,45,3달 전
사용감 없음,185000,1,17,3달 전
사용감 많음,65000,0,28,3달 전
사용감 없음,50000,13,223,3달 전
새 상품,265000,3,67,3달 전
사용감 없음,150000,4,74,3달 전
사용감 없음,160000,8,170,3달 전
사용감 적음,80000,0,64,3달 전
사용감 적음,70000,6,67,3달 전
사용감 적음,140000,1,75,3달 전
사용감 없음,200000,2,78,3달 전
사용감 없음,85000,0,13,3달 전
새 상품,270000,0,44,3달 전
사용감 적음,80000,0,31,3달 전
사용감 없음,180000,0,54,3달 전
새 상품,2248000,4,144,3달 전
사용감 적음,210000,0,54,3달 전
새 상품,5900,6,413,3달 전
사용감 없음,5500,0,20,3달 전
사용감 없음,260000,0,30,3달 전
사용감 없음,170000,1,35,3달 전
사용감 많음,90000,2,87,3달 전
사용감 없음,140000,0,95,3달 전
새 상품,240000,4,74,3달 전
사용감 적음,150000,0,55,3달 전
사용감 없음,250000,0,18,3달 전
사용감 적음,150000,2,89,3달 전
새 상품,260000,4,55,3달 전
사용감 적음,180000,3,62,3달 전
사용감 없음,180000,1,48,3달 전
사용감 적음,180000,3,68,3달 전
사용감 적음,200000,0,26,3달 전
사용감 적음,1000,0,36,3달 전
사용감 적음,85000,4,234,3달 전
새 상품,130000,7,245,3달 전
사용감 없음,220000,0,21,3달 전
사용감 적음,120000,1,141,3달 전
사용감 없음,260000,0,201,3달 전
사용감 없음,80000,0,25,3달 전
사용감 적음,80000,0,17,3달 전
사용감 적음,49000,1,41,3달 전
사용감 없음,70000,5,55,3달 전
사용감 없음,70000,6,135,3달 전
사용감 적음,60000,7,86,3달 전
사용감 적음,68000,4,48,3달 전
사용감 적음,180000,0,18,3달 전
사용감 적음,180000,1,34,3달 전
사용감 없음,165000,2,41,3달 전
새 상품,255000,1,48,3달 전
사용감 적음,80000,1,65,3달 전
사용감 적음,160000,10,427,3달 전
사용감 적음,50000,0,26,3달 전
사용감 적음,60000,1,18,3달 전
사용감 없음,65000,0,25,3달 전
사용감 없음,60000,1,20,3달 전
사용감 적음,170000,0,63,3달 전
사용감 적음,60000,8,136,3달 전
사용감 적음,70000,0,18,3달 전
사용감 적음,200000,1,96,3달 전
사용감 없음,55000,0,17,3달 전
사용감 없음,55000,2,139,3달 전
사용감 많음,90000,0,22,3달 전
새 상품,42800,7,187,3달 전
사용감 없음,150000,2,54,4달 전
사용감 적음,190000,6,424,3달 전
사용감 적음,165000,4,94,3달 전
새 상품,10000,14,744,3달 전
사용감 없음,200000,0,173,3달 전
사용감 적음,170000,3,108,3달 전
사용감 적음,55000,0,59,3달 전
사용감 없음,70000,1,33,3달 전
새 상품,18000,6,321,3달 전
사용감 없음,200000,2,91,3달 전
사용감 적음,120000,4,82,3달 전
사용감 적음,240000,0,25,3달 전
사용감 없음,210000,0,42,3달 전
새 상품,260000,10,180,3달 전
사용감 적음,1000,0,53,3달 전
사용감 적음,250000,0,392,3달 전
사용감 없음,200000,1,55,3달 전
사용감 없음,40000,2,20,3달 전
사용감 없음,230000,4,38,3달 전
새 상품,260000,10,171,3달 전
사용감 없음,75000,1,20,3달 전
사용감 적음,90000,1,112,3달 전
새 상품,12000,1,70,3달 전
사용감 없음,198000,0,56,3달 전
사용감 적음,65000,8,182,3달 전
새 상품,200000,5,86,3달 전
새 상품,35000,14,702,3달 전
사용감 적음,65000,2,91,3달 전
사용감 없음,200000,10,219,3달 전
사용감 적음,180000,3,100,3달 전
사용감 적음,120000,2,33,3달 전
사용감 없음,110000,3,53,3달 전
사용감 없음,250000,0,25,3달 전
사용감 없음,140000,2,93,3달 전
사용감 없음,250000,0,24,3달 전
새 상품,265000,2,100,3달 전
사용감 없음,260000,0,10,3달 전
사용감 적음,180000,3,36,3달 전
사용감 없음,260000,0,14,3달 전
사용감 적음,210000,1,165,3달 전
사용감 적음,240000,0,40,3달 전
사용감 적음,180000,0,21,3달 전
중고,280000,8,237,3달 전
사용감 없음,100000,0,17,3달 전
사용감 적음,240000,0,36,3달 전
사용감 많음,80000,0,65,3달 전
사용감 없음,210000,1,65,3달 전
사용감 적음,70000,0,55,3달 전
사용감 많음,160000,0,39,3달 전
사용감 많음,125000,1,155,3달 전
사용감 적음,215000,1,57,3달 전
사용감 적음,190000,1,58,3달 전
사용감 적음,158900,0,74,3달 전
사용감 없음,200000,0,48,3달 전
새 상품,99999,1,132,3달 전
사용감 없음,180000,3,50,3달 전
사용감 적음,68000,4,50,3달 전
사용감 많음,100000,2,60,3달 전
사용감 적음,70000,4,34,3달 전
사용감 적음,180000,2,56,3달 전
사용감 없음,75000,1,17,3달 전
사용감 적음,250000,0,79,3달 전
사용감 적음,150000,15,464,3달 전
사용감 적음,80000,0,15,3달 전
사용감 없음,70000,1,4,3달 전
사용감 적음,220000,1,50,3달 전
중고,60000,0,43,5달 전
새 상품,290000,1,124,3달 전
사용감 적음,60000,3,65,4달 전
사용감 적음,4000,3,93,3달 전
사용감 적음,55000,7,181,3달 전
사용감 없음,195000,0,51,3달 전
사용감 적음,80000,0,18,3달 전
새 상품,50000,58,1114,2일 전
사용감 적음,63200,10,54,3달 전
사용감 없음,170000,1,47,5달 전
사용감 적음,170000,5,99,3달 전
사용감 없음,180000,1,68,3달 전
사용감 적음,160000,1,44,3달 전
사용감 적음,15000,4,84,3달 전
사용감 적음,78000,1,16,4달 전
사용감 적음,153000,0,32,4달 전
사용감 없음,160000,8,175,4달 전
사용감 적음,99000,0,247,3달 전
사용감 적음,195000,0,37,4달 전
사용감 많음,180000,0,69,4달 전
사용감 적음,100000,41,1294,4달 전
사용감 적음,160000,0,44,4달 전
사용감 없음,150000,8,83,4달 전
새 상품,270000,1,47,4달 전
사용감 적음,200000,1,39,3달 전
사용감 적음,180000,25,526,5달 전
새 상품,12000,2,121,3달 전
사용감 적음,120000,6,393,4달 전
사용감 적음,90000,0,41,4달 전
새 상품,270000,1,38,4달 전
사용감 적음,68000,3,98,3달 전
사용감 적음,78200,0,12,3달 전
사용감 없음,130000,3,97,4달 전
사용감 없음,150000,1,73,4달 전
사용감 없음,82000,3,122,3달 전
사용감 적음,180000,0,26,4달 전
사용감 적음,80000,0,81,4달 전
사용감 없음,70000,2,27,3달 전
사용감 없음,250000,1,13,3달 전
사용감 적음,78000,0,21,4달 전
사용감 적음,60000,2,162,4달 전
사용감 많음,160000,1,129,4달 전
사용감 없음,100000,37,526,4달 전
사용감 없음,150000,3,323,4달 전
사용감 없음,72000,6,195,3달 전
사용감 없음,200000,1,34,4달 전
사용감 적음,60000,0,43,4달 전
사용감 많음,70000,3,46,4달 전
사용감 없음,270000,0,19,3달 전
사용감 없음,230000,7,154,4달 전
사용감 없음,200000,1,28,3달 전
사용감 적음,250000,0,21,3달 전
새 상품,536000,0,27,3달 전
사용감 많음,110000,1,58,3달 전
사용감 없음,160000,16,301,4달 전
사용감 적음,170000,7,188,4달 전
사용감 없음,75000,1,23,4달 전
사용감 없음,65000,0,55,4달 전
사용감 적음,80000,1,113,4달 전
사용감 적음,150000,5,150,4달 전
사용감 적음,110000,0,136,4달 전
사용감 없음,80000,7,167,3달 전
사용감 없음,260000,0,41,4달 전
사용감 적음,100000,79,881,4달 전
사용감 없음,65000,1,18,4달 전
새 상품,17000,3,130,4달 전
사용감 적음,200000,0,28,4달 전
사용감 적음,200000,2,104,4달 전
사용감 많음,170000,0,26,4달 전
새 상품,62900,13,310,4달 전
사용감 적음,70000,1,47,4달 전
사용감 적음,168000,0,54,4달 전
사용감 없음,260000,0,47,3달 전
사용감 적음,190000,1,21,4달 전
사용감 적음,73200,3,93,3달 전
사용감 많음,140000,1,47,4달 전
사용감 없음,80000,0,24,4달 전
새 상품,260000,3,65,4달 전
사용감 많음,40000,2,83,4달 전
사용감 없음,1111,0,156,4달 전
새 상품,255000,5,94,4달 전
사용감 적음,63000,1,22,4달 전
새 상품,278000,11,480,4달 전
새 상품,230000,2,94,4달 전
새 상품,220000,3,57,4달 전
사용감 적음,88000,0,33,3달 전
사용감 많음,70000,3,170,3달 전
사용감 많음,180000,1,45,4달 전
새 상품,258000,4,95,4달 전
새 상품,220000,1,163,3달 전
사용감 없음,230000,5,105,4달 전
사용감 없음,179000,2,46,4달 전
사용감 적음,185000,3,70,4달 전
새 상품,50000,27,522,4달 전
새 상품,42900,8,225,4달 전
사용감 없음,200000,3,37,4달 전
사용감 적음,170000,1,84,4달 전
새 상품,250000,0,62,4달 전
사용감 없음,190000,1,80,4달 전
사용감 없음,235000,2,67,4달 전
새 상품,210000,16,288,4달 전
사용감 적음,150000,3,191,5달 전
사용감 적음,170000,5,61,4달 전
사용감 많음,1004,2,127,3달 전
사용감 적음,160000,7,90,4달 전
새 상품,250000,6,408,4달 전
새 상품,42900,6,213,4달 전
새 상품,200000,0,53,3달 전
새 상품,240000,27,308,4달 전
사용감 없음,200000,0,55,4달 전
새 상품,270000,0,26,4달 전
사용감 적음,65000,0,8,4달 전
사용감 적음,170000,0,25,4달 전
사용감 없음,170000,3,102,4달 전
사용감 적음,53000,5,58,4달 전
새 상품,230000,13,234,4달 전
새 상품,85000,3,19,4달 전
사용감 없음,100000,9,304,4달 전
사용감 적음,200000,4,63,4달 전
사용감 적음,198000,0,60,4달 전
사용감 없음,230000,5,49,4달 전
사용감 많음,110000,0,82,4달 전
사용감 적음,130000,4,116,4달 전
사용감 적음,57000,5,131,4달 전
사용감 적음,80000,2,208,4달 전
사용감 적음,200000,1,50,4달 전
사용감 적음,165000,4,86,4달 전
사용감 없음,190000,0,33,4달 전
사용감 없음,140000,2,68,4달 전
사용감 적음,165000,4,86,4달 전
사용감 적음,50000,5,127,4달 전
사용감 적음,60000,2,105,4달 전
사용감 적음,100000,0,76,4달 전
사용감 없음,240000,0,55,4달 전
새 상품,500,1,123,3달 전
사용감 없음,75000,1,28,4달 전
사용감 없음,200000,2,46,4달 전
사용감 적음,180000,0,60,4달 전
사용감 적음,200000,1,39,4달 전
사용감 없음,2500,4,86,4달 전
새 상품,220000,5,62,4달 전
사용감 없음,120000,0,56,4달 전
사용감 없음,200000,0,61,4달 전
사용감 많음,60000,7,272,4달 전
사용감 적음,30000,3,674,4달 전
사용감 적음,45000,4,58,4달 전
사용감 없음,170000,0,78,4달 전
사용감 적음,179000,0,51,4달 전
사용감 없음,110500,0,48,4달 전
사용감 적음,100000,2,39,4달 전
사용감 적음,5555,0,32,4달 전
새 상품,330000,0,136,4달 전
사용감 적음,80000,1,128,4달 전
사용감 적음,105000,4,99,4달 전
사용감 적음,80000,7,115,4달 전
사용감 없음,180000,4,120,4달 전
사용감 적음,170000,0,36,4달 전
사용감 없음,220000,2,49,4달 전
사용감 없음,210000,3,136,4달 전
사용감 없음,200000,3,50,4달 전
사용감 적음,180000,0,21,4달 전
사용감 없음,160000,0,111,4달 전
사용감 적음,68200,4,94,4달 전
사용감 적음,20000,5,369,4달 전
사용감 없음,150000,7,158,4달 전
새 상품,270000,0,34,4달 전
사용감 없음,50000,1,232,4달 전
새 상품,240000,7,197,4달 전
사용감 없음,250000,1,49,4달 전
사용감 없음,190000,1,142,4달 전
사용감 적음,200000,2,35,4달 전
사용감 많음,160000,0,29,4달 전
사용감 없음,170000,0,45,4달 전
사용감 적음,70000,8,127,4달 전
사용감 많음,55000,1,47,4달 전
사용감 없음,100000,40,464,4달 전
사용감 없음,100000,11,168,4달 전
사용감 없음,220000,2,55,4달 전
사용감 적음,60000,7,195,5달 전
사용감 적음,80000,0,33,4달 전
사용감 적음,65000,3,57,4달 전
새 상품,100000,0,58,4달 전
사용감 적음,115000,3,193,4달 전
사용감 적음,73200,0,33,4달 전
사용감 적음,120000,1,37,4달 전
사용감 없음,170000,0,144,4달 전
사용감 적음,60000,4,173,4달 전
사용감 많음,55000,4,59,4달 전
사용감 적음,120000,3,83,4달 전
사용감 적음,200000,2,49,4달 전
사용감 적음,190000,0,33,4달 전
사용감 적음,73000,0,17,4달 전
사용감 없음,83000,1,69,4달 전
새 상품,260000,1,17,4달 전
사용감 없음,100000,0,76,4달 전
사용감 적음,160000,1,35,4달 전
사용감 적음,180000,2,46,4달 전
사용감 적음,200000,1,74,4달 전
사용감 없음,5000,4,86,4달 전
새 상품,270000,0,27,4달 전
사용감 없음,10000000,0,81,4달 전
새 상품,15000,1,116,4달 전
사용감 없음,130000,0,77,4달 전
사용감 없음,180000,1,44,4달 전
사용감 적음,70000,7,79,4달 전
새 상품,270000,4,137,4달 전
사용감 많음,160000,3,101,4달 전
사용감 적음,220000,0,32,4달 전
사용감 적음,120000,1,96,4달 전
사용감 적음,150000,2,86,4달 전
사용감 없음,230000,1,59,4달 전
사용감 적음,40000,4,84,4달 전
사용감 적음,210000,0,21,4달 전
사용감 적음,130000,1,192,4달 전
사용감 없음,150000,2,78,4달 전
사용감 없음,240000,4,139,4달 전
새 상품,289000,0,11,4달 전
새 상품,220000,0,238,4달 전
사용감 적음,999,0,48,4달 전
사용감 없음,180000,9,210,4달 전
